"global_step","train-dgx_1nodo_semifreezed_0.000001_full - _step","train-dgx_1nodo_semifreezed_0.000001_full - _step__MIN","train-dgx_1nodo_semifreezed_0.000001_full - _step__MAX","train-dgx_1nodo_semifreezed_0.000001_full - losses/inner_action_loss","train-dgx_1nodo_semifreezed_0.000001_full - losses/inner_action_loss__MIN","train-dgx_1nodo_semifreezed_0.000001_full - losses/inner_action_loss__MAX","train-dgx_1nodo_semifreezed_0.00001_full - _step","train-dgx_1nodo_semifreezed_0.00001_full - _step__MIN","train-dgx_1nodo_semifreezed_0.00001_full - _step__MAX","train-dgx_1nodo_semifreezed_0.00001_full - losses/inner_action_loss","train-dgx_1nodo_semifreezed_0.00001_full - losses/inner_action_loss__MIN","train-dgx_1nodo_semifreezed_0.00001_full - losses/inner_action_loss__MAX","train-dgx_1nodo_semifreezed_0.0001_full - _step","train-dgx_1nodo_semifreezed_0.0001_full - _step__MIN","train-dgx_1nodo_semifreezed_0.0001_full - _step__MAX","train-dgx_1nodo_semifreezed_0.0001_full - losses/inner_action_loss","train-dgx_1nodo_semifreezed_0.0001_full - losses/inner_action_loss__MIN","train-dgx_1nodo_semifreezed_0.0001_full - losses/inner_action_loss__MAX","train-dgx_1nodo_freezed_full - _step","train-dgx_1nodo_freezed_full - _step__MIN","train-dgx_1nodo_freezed_full - _step__MAX","train-dgx_1nodo_freezed_full - losses/inner_action_loss","train-dgx_1nodo_freezed_full - losses/inner_action_loss__MIN","train-dgx_1nodo_freezed_full - losses/inner_action_loss__MAX"
"138696704","","","","","","","","","","","","","","","","","","","188635","188635","188635","0.19222496","0.19222496","0.19222496"
"138704896","","","","","","","","","","","","","","","","","","","188655","188655","188655","0.16966352","0.16966352","0.16966352"
"138725376","","","","","","","","","","","","","","","","","","","188705","188705","188705","0.19040339","0.19040339","0.19040339"
"138733568","","","","","","","","","","","","","","","","","","","188725","188725","188725","0.079391375","0.079391375","0.079391375"
"138741760","","","","","","","","","","","","","","","","","","","188745","188745","188745","0.07740389","0.07740389","0.07740389"
"138749952","","","","","","","","","","","","","","","","","","","188765","188765","188765","0.123864874","0.123864874","0.123864874"
"138754048","","","","","","","","","","","","","","","","","","","188775","188775","188775","0.13323253","0.13323253","0.13323253"
"138778624","","","","","","","","","","","","","","","","","","","188835","188835","188835","0.14923143","0.14923143","0.14923143"
"138790912","","","","","","","","","","","","","","","","","","","188865","188865","188865","0.21308932","0.21308932","0.21308932"
"138831872","","","","","","","","","","","","","","","","","","","188965","188965","188965","0.16450366","0.16450366","0.16450366"
"138835968","","","","","","","","","","","","","","","","","","","188975","188975","188975","0.1697864","0.1697864","0.1697864"
"138840064","","","","","","","","","","","","","","","","","","","188985","188985","188985","0.23918834","0.23918834","0.23918834"
"138848256","","","","","","","","","","","","","","","","","","","189005","189005","189005","0.15534577","0.15534577","0.15534577"
"138852352","","","","","","","","","","","","","","","","","","","189015","189015","189015","0.14916909","0.14916909","0.14916909"
"138860544","","","","","","","","","","","","","","","","","","","189035","189035","189035","0.17835246","0.17835246","0.17835246"
"138872832","","","","","","","","","","","","","","","","","","","189065","189065","189065","0.13594425","0.13594425","0.13594425"
"138876928","","","","","","","","","","","","","","","","","","","189075","189075","189075","0.14169419","0.14169419","0.14169419"
"138885120","","","","","","","","","","","","","","","","","","","189095","189095","189095","0.15991294","0.15991294","0.15991294"
"138901504","","","","","","","","","","","","","","","","","","","189135","189135","189135","0.20311515","0.20311515","0.20311515"
"138946560","","","","","","","","","","","","","","","","","","","189245","189245","189245","0.18562374","0.18562374","0.18562374"
"138958848","","","","","","","","","","","","","","","","","","","189275","189275","189275","0.1564349","0.1564349","0.1564349"
"138967040","","","","","","","","","","","","","","","","","","","189295","189295","189295","0.22342743","0.22342743","0.22342743"
"138975232","","","","","","","","","","","","","","","","","","","189315","189315","189315","0.13050497","0.13050497","0.13050497"
"139053056","","","","","","","","","","","","","","","","","","","189505","189505","189505","0.17622161","0.17622161","0.17622161"
"139073536","","","","","","","","","","","","","","","","","","","189555","189555","189555","0.16784777","0.16784777","0.16784777"
"139085824","","","","","","","","","","","","","","","","","","","189585","189585","189585","0.18455237","0.18455237","0.18455237"
"139094016","","","","","","","","","","","","","","","","","","","189605","189605","189605","0.13148037","0.13148037","0.13148037"
"139098112","","","","","","","","","","","","","","","","","","","189615","189615","189615","0.14910829","0.14910829","0.14910829"
"139102208","","","","","","","","","","","","","","","","","","","189625","189625","189625","0.14976838","0.14976838","0.14976838"
"139118592","","","","","","","","","","","","","","","","","","","189665","189665","189665","0.15410261","0.15410261","0.15410261"
"139134976","","","","","","","","","","","","","","","","","","","189705","189705","189705","0.10355819","0.10355819","0.10355819"
"139175936","","","","","","","","","","","","","","","","","","","189805","189805","189805","0.13228376","0.13228376","0.13228376"
"139180032","","","","","","","","","","","","","","","","","","","189815","189815","189815","0.12560748","0.12560748","0.12560748"
"139225088","","","","","","","","","","","","","","","","","","","189925","189925","189925","0.20404324","0.20404324","0.20404324"
"139229184","","","","","","","","","","","","","","","","","","","189935","189935","189935","0.1874573","0.1874573","0.1874573"
"139237376","","","","","","","","","","","","","","","","","","","189955","189955","189955","0.20591836","0.20591836","0.20591836"
"139257856","","","","","","","","","","","","","","","","","","","190005","190005","190005","0.14448334","0.14448334","0.14448334"
"139261952","","","","","","","","","","","","","","","","","","","190015","190015","190015","0.21410531","0.21410531","0.21410531"
"139266048","","","","","","","","","","","","","","","","","","","190025","190025","190025","0.18446323","0.18446323","0.18446323"
"139302912","","","","","","","","","","","","","","","","","","","190115","190115","190115","0.18896374","0.18896374","0.18896374"
"139311104","","","","","","","","","","","","","","","","","","","190135","190135","190135","0.15574458","0.15574458","0.15574458"
"139323392","","","","","","","","","","","","","","","","","","","190165","190165","190165","0.18639947","0.18639947","0.18639947"
"139331584","","","","","","","","","","","","","","","","","","","190185","190185","190185","0.20407589","0.20407589","0.20407589"
"139356160","","","","","","","","","","","","","","","","","","","190245","190245","190245","0.24749866","0.24749866","0.24749866"
"139360256","","","","","","","","","","","","","","","","","","","190255","190255","190255","0.17656657","0.17656657","0.17656657"
"139368448","","","","","","","","","","","","","","","","","","","190275","190275","190275","0.2846443","0.2846443","0.2846443"
"139372544","","","","","","","","","","","","","","","","","","","190285","190285","190285","0.21717112","0.21717112","0.21717112"
"139376640","","","","","","","","","","","","","","","","","","","190295","190295","190295","0.23330392","0.23330392","0.23330392"
"139380736","","","","","","","","","","","","","","","","","","","190305","190305","190305","0.11029711","0.11029711","0.11029711"
"139384832","","","","","","","","","","","","","","","","","","","190315","190315","190315","0.11607291","0.11607291","0.11607291"
"139388928","","","","","","","","","","","","","","","","","","","190325","190325","190325","0.13460948","0.13460948","0.13460948"
"139409408","","","","","","","","","","","","","","","","","","","190375","190375","190375","0.20788047","0.20788047","0.20788047"
"139417600","","","","","","","","","","","","","","","","","","","190395","190395","190395","0.17749274","0.17749274","0.17749274"
"139438080","","","","","","","","","","","","","","","","","","","190445","190445","190445","0.1693224","0.1693224","0.1693224"
"139442176","","","","","","","","","","","","","","","","","","","190455","190455","190455","0.13644797","0.13644797","0.13644797"
"139446272","","","","","","","","","","","","","","","","","","","190465","190465","190465","0.13872236","0.13872236","0.13872236"
"139454464","","","","","","","","","","","","","","","","","","","190485","190485","190485","0.1348272","0.1348272","0.1348272"
"139487232","","","","","","","","","","","","","","","","","","","190565","190565","190565","0.153437","0.153437","0.153437"
"139491328","","","","","","","","","","","","","","","","","","","190575","190575","190575","0.15801254","0.15801254","0.15801254"
"139495424","","","","","","","","","","","","","","","","","","","190585","190585","190585","0.11278321","0.11278321","0.11278321"
"139499520","","","","","","","","","","","","","","","","","","","190595","190595","190595","0.1562312","0.1562312","0.1562312"
"139524096","","","","","","","","","","","","","","","","","","","190655","190655","190655","0.18022484","0.18022484","0.18022484"
"139532288","","","","","","","","","","","","","","","","","","","190675","190675","190675","0.12696646","0.12696646","0.12696646"
"139544576","","","","","","","","","","","","","","","","","","","190705","190705","190705","0.3082186","0.3082186","0.3082186"
"139552768","","","","","","","","","","","","","","","","","","","190725","190725","190725","0.14914641","0.14914641","0.14914641"
"139556864","","","","","","","","","","","","","","","","","","","190735","190735","190735","0.16806573","0.16806573","0.16806573"
"139569152","","","","","","","","","","","","","","","","","","","190765","190765","190765","0.12705243","0.12705243","0.12705243"
"139606016","","","","","","","","","","","","","","","","","","","190855","190855","190855","0.117744","0.117744","0.117744"
"139610112","","","","","","","","","","","","","","","","","","","190865","190865","190865","0.15180767","0.15180767","0.15180767"
"139618304","","","","","","","","","","","","","","","","","","","190885","190885","190885","0.22037515","0.22037515","0.22037515"
"139622400","","","","","","","","","","","","","","","","","","","190895","190895","190895","0.31478184","0.31478184","0.31478184"
"139630592","","","","","","","","","","","","","","","","","","","190915","190915","190915","0.10236795","0.10236795","0.10236795"
"139634688","","","","","","","","","","","","","","","","","","","190925","190925","190925","0.14320156","0.14320156","0.14320156"
"139659264","","","","","","","","","","","","","","","","","","","190985","190985","190985","0.12516858","0.12516858","0.12516858"
"139663360","","","","","","","","","","","","","","","","","","","190995","190995","190995","0.16654094","0.16654094","0.16654094"
"139667456","","","","","","","","","","","","","","","","","","","191005","191005","191005","0.14317702","0.14317702","0.14317702"
"139692032","","","","","","","","","","","","","","","","","","","191065","191065","191065","0.17864832","0.17864832","0.17864832"
"139724800","","","","","","","","","","","","","","","","","","","191145","191145","191145","0.24636997","0.24636997","0.24636997"
"139741184","","","","","","","","","","","","","","","","","","","191185","191185","191185","0.10156997","0.10156997","0.10156997"
"139753472","","","","","","","","","","","","","","","","","","","191215","191215","191215","0.27783486","0.27783486","0.27783486"
"139757568","","","","","","","","","","","","","","","","","","","191225","191225","191225","0.1280195","0.1280195","0.1280195"
"139773952","","","","","","","","","","","","","","","","","","","191265","191265","191265","0.17073548","0.17073548","0.17073548"
"139786240","","","","","","","","","","","","","","","","","","","191295","191295","191295","0.087056294","0.087056294","0.087056294"
